Gene,term,References,Evidence,,Type_GO,product_name,,type,,Date,,,,
YWHAQ,GO:0070062,PMID:19056867,HDA,,C,14-3-3 protein theta,,protein,NCBITaxon:9606,20131024,UniProt,UBERON:0001088,,
YWHAQ,GO:0070062,PMID:19199708,HDA,,C,14-3-3 protein theta,,protein,NCBITaxon:9606,20131029,UniProt,UBERON:0001831,,
YWHAQ,GO:0070062,PMID:20458337,HDA,,C,14-3-3 protein theta,,protein,NCBITaxon:9606,20130829,UniProt,CL:0000639,,
YWHAQ,GO:0032991,PMID:22797923,IDA,,C,14-3-3 protein theta,,protein,NCBITaxon:9606,20180219,MGI,,,
YWHAQ,GO:0007165,GO_REF:0000033,IBA,PANTHER:PTN001821570|SGD:S000002506|FB:FBgn0020238|MGI:MGI:109484|UniProtKB:P63104|MGI:MGI:891963|TAIR:locus:2142489|UniProtKB:P62258|UniProtKB:P31947|TAIR:locus:2196506|UniProtKB:Q04917|PomBase:SPAC17A2.13c|MGI:MGI:1891831|PomBase:SPAC8E11.02c|UniProtKB:P48348|TAIR:locus:2032060|UniProtKB:P46077|SGD:S000000979|dictyBase:DDB_G0269138,P,14-3-3 protein theta,,protein,NCBITaxon:9606,20231109,GO_Central,,,
YWHAQ,GO:0008104,GO_REF:0000033,IBA,PANTHER:PTN001821570|MGI:MGI:108109|MGI:MGI:891963|MGI:MGI:109484|FB:FBgn0020238|RGD:3980|WB:WBGene00003920|FB:FBgn0004907|MGI:MGI:109194|MGI:MGI:1891917|UniProtKB:P62258|MGI:MGI:894689|MGI:MGI:1891831|dictyBase:DDB_G0269138|WB:WBGene00001502|UniProtKB:P31946,P,14-3-3 protein theta,,protein,NCBITaxon:9606,20240206,GO_Central,,,
YWHAQ,GO:0005737,GO_REF:0000033,IBA,PANTHER:PTN001821570|RGD:3980|WB:WBGene00003920|MGI:MGI:109194|TAIR:locus:2142489|UniProtKB:P27348|TAIR:locus:2146147|UniProtKB:Q96299|WB:WBGene00001502|dictyBase:DDB_G0269138|UniProtKB:P31946|UniProtKB:E2RU97|UniProtKB:P48348|UniProtKB:P62258|UniProtKB:P31947|TAIR:locus:2196506|SGD:S000002506|FB:FBgn0020238|UniProtKB:P63104|TAIR:locus:2076904|SGD:S000000979|TAIR:locus:2177386|MGI:MGI:1891831|UniProtKB:C0H4V6|MGI:MGI:894689|PomBase:SPAC8E11.02c,C,14-3-3 protein theta,,protein,NCBITaxon:9606,20230603,GO_Central,,,
YWHAQ,GO:0005737,GO_REF:0000043,IEA,UniProtKB-KW:KW-0963,C,14-3-3 domain-containing protein,,protein,NCBITaxon:9031,20240408,UniProt,,,
Ywhaq,GO:0005515,MGI:MGI:5487519|PMID:21390248,IPI,UniProtKB:Q5S006,F,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta,14-3-3 tau|14-3-3 theta|2700028P07Rik,protein_coding_gene,NCBITaxon:10090,20240203,IntAct,,,
Ywhaq,GO:0005515,MGI:MGI:6355873|PMID:31046837,IPI,UniProtKB:Q5S006,F,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta,14-3-3 tau|14-3-3 theta|2700028P07Rik,protein_coding_gene,NCBITaxon:10090,20240203,IntAct,,,
Ywhaq,GO:0005515,MGI:MGI:5644009|PMID:24163432,IPI,UniProtKB:P23242,F,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta,14-3-3 tau|14-3-3 theta|2700028P07Rik,protein_coding_gene,NCBITaxon:10090,20240203,IntAct,GO:0009986,,
Ywhaq,GO:0005515,MGI:MGI:5644009|PMID:24163432,IPI,UniProtKB:P11688,F,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta,14-3-3 tau|14-3-3 theta|2700028P07Rik,protein_coding_gene,NCBITaxon:10090,20240203,IntAct,,,
